image,seed_type,soil_moisture,temperature,humidity,rainfall,soil_ph,viability_latent,germination_probability,germinated
seed_00298.png,Finger Millet,47.75,25.99,53.76,81.17,7.6,0.625,0.5101,0
seed_00299.png,Little Millet,64.76,35.52,77.73,10.5,5.915,0.827,0.6227,1
seed_00300.png,Proso Millet,51.93,11.16,37.0,62.27,5.669,0.43,0.0245,0
seed_00301.png,Kodo Millet,57.24,19.79,82.32,64.61,6.365,0.832,0.6186,1
seed_00302.png,Foxtail Millet,47.96,15.98,55.23,93.82,5.676,0.752,0.3988,0
seed_00303.png,Little Millet,43.35,16.93,60.54,49.23,5.77,0.63,0.1427,0
seed_00304.png,Barnyard Millet,68.64,34.09,78.81,20.81,6.92,0.838,0.8177,1
seed_00305.png,Little Millet,76.6,35.05,55.58,14.18,6.718,0.425,0.3567,0
seed_00306.png,Barnyard Millet,61.9,30.08,60.69,15.82,5.786,0.136,0.508,1
seed_00307.png,Kodo Millet,82.3,30.72,61.17,8.03,5.617,0.752,0.5907,1
seed_00308.png,Proso Millet,55.58,32.56,69.62,3.4,6.238,0.62,0.7321,1
seed_00309.png,Little Millet,38.31,25.8,57.93,82.75,4.61,0.28,0.0366,0
seed_00310.png,Little Millet,51.46,17.83,34.81,81.41,5.927,0.445,0.222,0
seed_00311.png,Proso Millet,42.86,20.17,96.73,3.26,5.445,0.877,0.4352,1
seed_00312.png,Foxtail Millet,95.05,8.0,69.76,165.45,6.14,0.787,0.01,0
seed_00313.png,Barnyard Millet,48.67,37.59,67.16,22.95,6.539,0.503,0.206,1
seed_00314.png,Finger Millet,56.44,26.18,39.25,64.87,7.057,0.484,0.5379,1
seed_00315.png,Kodo Millet,63.36,23.91,44.57,12.95,7.269,0.661,0.6167,0
seed_00316.png,Kodo Millet,38.17,27.12,69.43,117.59,6.481,0.967,0.7446,1
seed_00317.png,Foxtail Millet,49.26,29.92,82.27,103.39,6.342,0.384,0.4264,1
seed_00318.png,Kodo Millet,39.73,33.43,71.84,113.77,5.772,0.793,0.5646,1
seed_00319.png,Proso Millet,42.13,20.53,87.96,7.03,4.674,0.276,0.0353,0
seed_00320.png,Foxtail Millet,69.19,17.02,77.86,33.53,6.798,0.921,0.6778,1
seed_00321.png,Little Millet,51.69,25.5,38.77,1.12,6.219,0.756,0.6424,0
seed_00322.png,Proso Millet,46.37,25.93,66.78,46.81,6.84,0.432,0.5098,1
seed_00323.png,Kodo Millet,33.08,27.61,98.0,12.84,7.08,0.651,0.211,1
seed_00324.png,Pearl Millet,54.52,27.78,60.75,1.67,6.43,0.763,0.8112,1
seed_00325.png,Barnyard Millet,57.9,23.9,56.71,125.16,6.207,0.574,0.5852,1
seed_00326.png,Proso Millet,77.57,18.09,73.71,12.4,6.575,0.68,0.3373,0
seed_00327.png,Finger Millet,75.02,21.79,72.57,38.4,5.016,0.582,0.3901,0
seed_00328.png,Finger Millet,70.47,25.5,55.78,9.33,6.495,0.636,0.8219,0
seed_00329.png,Foxtail Millet,44.75,32.39,57.97,2.07,6.899,0.563,0.3599,0
seed_00330.png,Kodo Millet,66.2,31.01,58.15,69.28,5.855,0.352,0.4566,1
seed_00331.png,Finger Millet,74.25,28.89,37.23,24.91,5.824,0.791,0.7124,1
seed_00332.png,Proso Millet,81.44,30.22,66.31,79.16,6.159,0.524,0.6385,1
seed_00333.png,Proso Millet,60.72,25.81,72.03,5.92,6.501,0.71,0.8921,1
seed_00334.png,Foxtail Millet,55.33,35.76,59.38,20.76,6.625,0.708,0.6749,0
seed_00335.png,Pearl Millet,75.97,17.29,57.93,8.44,5.825,0.834,0.323,1
seed_00336.png,Finger Millet,64.68,31.04,47.7,185.22,7.85,0.67,0.3403,0
seed_00337.png,Foxtail Millet,80.91,34.97,49.08,24.9,4.281,0.533,0.0543,0
seed_00338.png,Foxtail Millet,72.46,27.64,30.68,3.14,5.537,0.861,0.6491,1
seed_00339.png,Foxtail Millet,40.17,23.96,68.8,15.77,6.852,0.528,0.263,0
seed_00340.png,Finger Millet,40.38,37.82,70.13,81.35,6.337,0.953,0.3987,1
seed_00341.png,Foxtail Millet,74.01,28.07,33.49,112.38,6.099,0.679,0.7357,1
seed_00342.png,Kodo Millet,82.07,36.11,71.82,89.84,4.902,0.659,0.2046,1
seed_00343.png,Barnyard Millet,60.01,41.77,54.91,20.44,7.25,0.692,0.1229,0
seed_00344.png,Little Millet,77.01,15.88,75.36,58.34,5.416,0.846,0.1089,1
seed_00345.png,Foxtail Millet,47.31,25.15,80.54,82.48,7.346,0.415,0.3229,0
seed_00346.png,Pearl Millet,50.42,13.88,74.77,72.76,4.394,0.652,0.0345,0
seed_00347.png,Little Millet,51.94,25.0,60.38,22.74,6.933,0.511,0.4539,1
seed_00348.png,Foxtail Millet,62.82,28.4,55.59,3.22,7.648,0.259,0.2179,0
seed_00349.png,Pearl Millet,69.77,28.82,87.83,20.33,5.351,0.572,0.4567,1
seed_00350.png,Kodo Millet,61.71,31.6,63.51,16.01,6.422,0.958,0.8707,1
seed_00351.png,Kodo Millet,42.9,31.05,86.36,14.49,5.928,0.72,0.7561,1
seed_00352.png,Barnyard Millet,68.11,22.62,70.85,6.95,6.053,0.615,0.5223,0
seed_00353.png,Foxtail Millet,66.08,23.82,41.25,92.65,7.858,0.437,0.1346,0
seed_00354.png,Barnyard Millet,57.92,32.1,76.91,27.44,6.254,0.511,0.382,1
seed_00355.png,Kodo Millet,60.56,27.4,57.16,1.88,7.795,0.718,0.6312,1
seed_00356.png,Pearl Millet,58.55,31.99,85.17,109.83,5.417,0.821,0.6169,0
seed_00357.png,Proso Millet,73.49,11.59,58.65,176.2,6.289,0.819,0.3206,0
seed_00358.png,Barnyard Millet,69.52,23.13,56.06,10.65,6.42,0.63,0.7419,1
seed_00359.png,Barnyard Millet,68.35,23.6,54.23,35.9,6.328,0.914,0.8739,1
seed_00360.png,Barnyard Millet,70.6,25.44,65.82,100.1,5.997,0.859,0.8055,1
seed_00361.png,Kodo Millet,80.69,23.2,76.55,96.63,5.839,0.677,0.6156,0
seed_00362.png,Foxtail Millet,61.88,26.79,54.16,55.08,8.384,0.714,0.3493,1
seed_00363.png,Proso Millet,38.81,27.06,71.95,21.26,4.002,0.783,0.0421,0
seed_00364.png,Proso Millet,82.79,22.42,65.98,33.98,6.017,0.836,0.7983,1
seed_00365.png,Pearl Millet,48.77,20.45,55.08,86.55,6.512,0.466,0.7664,1
seed_00366.png,Barnyard Millet,35.52,23.94,72.71,20.93,6.181,0.578,0.3419,0
seed_00367.png,Barnyard Millet,66.71,27.41,69.31,15.66,5.67,0.184,0.2935,0
seed_00368.png,Pearl Millet,70.16,29.54,81.43,256.82,6.642,0.958,0.6455,1
seed_00369.png,Kodo Millet,75.06,23.58,75.32,9.26,5.143,0.468,0.2978,0
seed_00370.png,Finger Millet,75.69,28.74,72.35,79.66,6.338,0.574,0.61,0
seed_00371.png,Little Millet,50.11,25.82,46.59,25.77,5.941,0.72,0.6473,0
seed_00372.png,Foxtail Millet,56.91,33.82,80.54,212.19,6.482,0.662,0.3501,1
seed_00373.png,Barnyard Millet,52.57,15.4,68.67,17.93,6.504,0.733,0.2895,0
seed_00374.png,Little Millet,65.74,30.55,71.84,76.7,5.675,0.879,0.8464,1
seed_00375.png,Little Millet,59.53,36.18,68.01,98.45,6.583,0.87,0.616,1
seed_00376.png,Kodo Millet,48.22,14.43,86.16,30.4,5.982,0.484,0.099,0
seed_00377.png,Pearl Millet,66.64,32.9,58.5,189.97,7.437,0.78,0.5179,1
seed_00378.png,Foxtail Millet,64.22,27.24,72.84,26.89,6.408,0.957,0.9093,1
seed_00379.png,Pearl Millet,37.71,27.36,67.11,9.72,7.275,0.52,0.3045,1
seed_00380.png,Barnyard Millet,68.56,11.75,72.03,47.97,6.243,0.713,0.1436,0
seed_00381.png,Little Millet,39.89,29.11,62.19,7.48,5.906,0.493,0.3784,1
seed_00382.png,Little Millet,69.92,26.3,60.9,106.25,6.697,0.295,0.4969,1
seed_00383.png,Little Millet,78.28,29.25,50.35,13.62,6.876,0.509,0.397,1
seed_00384.png,Pearl Millet,28.4,22.98,58.29,78.41,5.024,0.866,0.2142,0
seed_00385.png,Pearl Millet,83.55,22.38,74.62,20.32,7.726,0.798,0.5494,1
seed_00386.png,Little Millet,55.81,27.9,68.63,61.78,6.975,0.451,0.5262,1
seed_00387.png,Finger Millet,74.36,33.41,41.71,23.39,7.219,0.694,0.3325,0
seed_00388.png,Pearl Millet,53.44,28.46,76.7,70.44,6.113,0.765,0.8284,1
seed_00389.png,Pearl Millet,48.14,18.33,71.63,35.15,5.395,0.651,0.2426,1
seed_00390.png,Little Millet,33.27,11.12,61.24,77.01,8.797,0.494,0.01,0
seed_00391.png,Finger Millet,46.12,35.14,27.71,54.63,6.935,0.715,0.2909,0
seed_00392.png,Foxtail Millet,58.35,29.04,53.39,14.02,6.753,0.76,0.7826,1
seed_00393.png,Barnyard Millet,82.33,28.72,48.72,47.45,7.631,0.769,0.5214,0
seed_00394.png,Proso Millet,57.35,17.69,94.94,29.97,6.955,0.677,0.5443,0
seed_00395.png,Proso Millet,50.99,31.58,67.91,4.62,7.969,0.662,0.2972,0
seed_00396.png,Barnyard Millet,63.17,33.85,40.86,6.44,6.236,0.897,0.7602,1
seed_00397.png,Foxtail Millet,67.35,27.79,78.92,19.1,6.896,0.683,0.745,1
seed_00398.png,Proso Millet,69.74,23.87,38.5,1.57,5.604,0.731,0.7269,1
seed_00399.png,Kodo Millet,72.59,33.42,53.34,12.5,6.583,0.713,0.5681,0
seed_00400.png,Kodo Millet,76.71,32.1,98.0,44.01,6.216,0.799,0.6016,1
seed_00401.png,Finger Millet,69.37,9.21,82.34,126.4,7.241,0.408,0.0234,0
seed_00402.png,Foxtail Millet,55.14,21.75,47.58,43.44,7.061,0.739,0.7011,1
seed_00403.png,Pearl Millet,26.09,32.2,53.18,37.71,6.807,0.67,0.1818,1
seed_00404.png,Foxtail Millet,58.12,24.68,67.78,19.72,7.427,0.444,0.4987,1
seed_00405.png,Foxtail Millet,41.85,33.63,61.66,76.0,7.597,0.462,0.2227,1
seed_00406.png,Proso Millet,58.93,23.58,66.96,40.03,5.511,0.738,0.7455,1
seed_00407.png,Proso Millet,63.31,28.96,58.75,102.2,6.897,0.756,0.7865,1
seed_00408.png,Foxtail Millet,45.72,27.89,73.85,32.48,6.552,0.556,0.4734,1
seed_00409.png,Pearl Millet,51.0,18.46,88.26,146.68,8.247,0.297,0.0499,0
seed_00410.png,Foxtail Millet,52.7,29.47,50.56,40.12,7.026,0.798,0.7416,1
seed_00411.png,Barnyard Millet,43.46,21.61,78.69,86.58,6.137,0.677,0.3599,1
seed_00412.png,Kodo Millet,57.26,16.9,85.59,72.01,6.548,0.485,0.3273,1
seed_00413.png,Kodo Millet,35.07,26.25,44.61,13.87,6.783,0.422,0.2566,1
seed_00414.png,Pearl Millet,63.18,31.69,74.67,2.53,6.575,0.724,0.8406,1
seed_00415.png,Foxtail Millet,77.61,30.62,56.67,71.9,5.417,0.775,0.7959,1
seed_00416.png,Finger Millet,83.06,30.66,77.97,67.28,4.97,0.58,0.2654,0
seed_00417.png,Finger Millet,71.44,31.33,93.07,31.73,5.878,0.692,0.5794,0
seed_00418.png,Little Millet,78.83,19.86,75.85,25.44,5.609,0.319,0.126,0
seed_00419.png,Pearl Millet,58.96,30.7,60.58,55.29,7.138,0.846,0.8923,1
seed_00420.png,Kodo Millet,52.08,34.16,23.5,22.69,5.408,0.524,0.2616,0
seed_00421.png,Kodo Millet,69.49,31.19,86.19,17.53,5.547,0.322,0.4125,0
seed_00422.png,Pearl Millet,53.68,25.2,59.03,51.7,5.979,0.935,0.9117,1
seed_00423.png,Proso Millet,71.73,35.17,89.79,38.67,6.022,0.337,0.2637,0
seed_00424.png,Proso Millet,53.74,30.77,78.37,108.75,7.808,0.874,0.5218,1
seed_00425.png,Foxtail Millet,36.3,27.6,65.59,38.89,5.98,0.835,0.564,0
seed_00426.png,Proso Millet,62.24,16.64,65.42,62.21,5.36,0.524,0.3752,0
seed_00427.png,Kodo Millet,70.0,17.2,69.02,0.93,6.539,0.834,0.4356,0
seed_00428.png,Finger Millet,57.37,13.33,42.37,26.47,6.182,0.382,0.0854,0
seed_00429.png,Kodo Millet,20.95,20.85,60.94,48.47,5.743,0.876,0.1787,1
seed_00430.png,Proso Millet,65.18,30.54,65.07,194.93,7.097,0.8,0.7462,0
seed_00431.png,Kodo Millet,71.81,21.29,86.2,49.03,6.596,0.534,0.6508,0
seed_00432.png,Finger Millet,46.93,25.68,92.04,57.98,7.251,0.776,0.7439,1
seed_00433.png,Barnyard Millet,71.09,21.38,98.0,18.99,6.781,0.289,0.2152,0
seed_00434.png,Barnyard Millet,77.23,31.79,54.72,0.9,6.245,0.698,0.6394,0
seed_00435.png,Pearl Millet,59.83,31.59,83.7,49.91,5.92,0.363,0.6505,1
seed_00436.png,Proso Millet,37.76,30.8,53.02,24.76,5.268,0.897,0.5898,0
seed_00437.png,Finger Millet,57.66,24.97,71.11,12.57,6.713,0.514,0.7798,0
seed_00438.png,Pearl Millet,57.72,23.18,60.36,20.6,5.413,0.958,0.8217,1
seed_00439.png,Pearl Millet,60.21,25.02,68.64,109.36,5.303,0.318,0.5613,1
seed_00440.png,Barnyard Millet,56.31,25.23,91.04,24.41,7.506,0.59,0.2717,0
seed_00441.png,Proso Millet,60.99,24.27,57.57,135.01,7.001,0.892,0.8155,0
seed_00442.png,Little Millet,46.7,39.04,91.16,89.91,6.693,0.776,0.162,0
seed_00443.png,Pearl Millet,40.8,18.29,74.48,6.54,6.44,0.337,0.2157,0
seed_00444.png,Kodo Millet,59.17,29.99,81.35,320.0,5.611,0.944,0.3391,1
seed_00445.png,Pearl Millet,56.7,20.26,74.21,50.08,6.764,0.538,0.6025,0
seed_00446.png,Kodo Millet,64.25,25.15,51.82,32.86,5.375,0.652,0.8012,1
seed_00447.png,Barnyard Millet,44.16,27.63,54.05,89.77,7.057,0.56,0.3821,1
seed_00448.png,Finger Millet,74.94,30.7,53.95,32.66,6.994,0.439,0.6072,0
seed_00449.png,Little Millet,41.03,26.42,21.77,36.06,7.652,0.614,0.1409,0
seed_00450.png,Foxtail Millet,53.14,24.71,69.74,26.46,6.426,0.725,0.7164,0
seed_00451.png,Finger Millet,50.03,18.15,77.03,8.91,5.81,0.706,0.6425,0
seed_00452.png,Finger Millet,48.52,32.53,54.29,81.12,6.883,0.492,0.4577,0
seed_00453.png,Finger Millet,54.58,37.29,67.32,25.04,7.331,0.826,0.5832,0
seed_00454.png,Barnyard Millet,75.64,18.35,59.02,18.87,6.534,0.93,0.5236,1
seed_00455.png,Kodo Millet,43.0,27.85,69.56,118.34,6.368,0.676,0.5579,1
seed_00456.png,Proso Millet,55.85,30.8,67.82,27.2,6.836,0.521,0.5718,1
seed_00457.png,Foxtail Millet,78.85,30.14,72.65,97.92,6.777,0.494,0.6321,1
seed_00458.png,Pearl Millet,89.17,27.98,82.58,121.2,6.063,0.571,0.7025,1
seed_00459.png,Little Millet,47.39,32.87,60.57,25.96,6.524,0.512,0.3297,1
seed_00460.png,Finger Millet,44.35,28.16,92.76,47.28,5.306,0.336,0.2026,0
seed_00461.png,Barnyard Millet,45.33,22.71,93.64,102.3,5.266,0.972,0.4271,1
seed_00462.png,Barnyard Millet,76.17,34.43,35.7,96.57,7.696,0.667,0.1952,0
seed_00463.png,Pearl Millet,42.97,27.45,65.52,199.69,5.924,0.429,0.3492,0
seed_00464.png,Barnyard Millet,71.22,25.69,65.15,51.11,5.32,0.38,0.3661,0
seed_00465.png,Little Millet,66.68,26.49,60.71,6.87,6.991,0.677,0.6945,1
seed_00466.png,Barnyard Millet,48.25,25.06,81.57,89.0,5.948,0.446,0.3692,1
seed_00467.png,Proso Millet,66.46,27.68,55.42,16.94,6.215,0.802,0.9027,1
seed_00468.png,Little Millet,61.61,23.9,81.45,6.45,6.453,0.731,0.8233,1
seed_00469.png,Foxtail Millet,81.49,38.63,52.79,26.68,5.714,0.788,0.3002,1
seed_00470.png,Pearl Millet,80.16,25.06,78.43,178.46,5.825,0.814,0.7792,1
seed_00471.png,Kodo Millet,51.62,12.98,91.5,44.25,7.092,0.515,0.0481,0
seed_00472.png,Proso Millet,43.08,30.8,69.6,112.25,6.053,0.914,0.7136,1
seed_00473.png,Kodo Millet,73.19,22.18,52.29,3.34,7.199,0.649,0.5033,0
seed_00474.png,Pearl Millet,64.46,13.92,60.09,37.85,6.411,0.905,0.5116,1
seed_00475.png,Pearl Millet,29.41,18.77,51.91,105.17,6.823,0.657,0.1427,1
seed_00476.png,Barnyard Millet,73.93,25.74,78.27,114.71,6.721,0.892,0.8385,1
seed_00477.png,Little Millet,50.35,27.9,75.57,77.01,6.431,0.559,0.6554,1
seed_00478.png,Little Millet,45.64,27.68,72.68,18.96,6.472,0.651,0.647,0
seed_00479.png,Finger Millet,76.35,22.35,63.56,49.0,7.208,0.542,0.5326,1
seed_00480.png,Little Millet,56.75,22.17,72.99,30.51,8.047,0.607,0.2812,0
seed_00481.png,Pearl Millet,91.1,23.78,73.07,6.5,6.401,0.876,0.7511,0
seed_00482.png,Foxtail Millet,42.32,28.91,78.37,52.79,5.703,0.324,0.287,0
seed_00483.png,Pearl Millet,73.88,26.49,51.36,144.11,7.023,0.627,0.7164,1
seed_00484.png,Little Millet,72.48,30.99,72.48,56.34,6.331,0.337,0.5015,1
seed_00485.png,Barnyard Millet,35.5,35.03,45.74,21.32,6.455,0.722,0.2065,0
seed_00486.png,Kodo Millet,60.08,22.03,26.3,48.5,5.668,0.626,0.4546,0
seed_00487.png,Barnyard Millet,45.12,37.11,79.11,41.49,5.141,0.351,0.0469,0
seed_00488.png,Finger Millet,77.05,26.93,60.63,38.2,6.334,0.587,0.7009,1
seed_00489.png,Finger Millet,64.31,22.29,78.87,18.15,6.779,0.883,0.8494,1
seed_00490.png,Kodo Millet,41.35,30.37,95.63,19.27,5.821,0.273,0.2534,0
seed_00491.png,Pearl Millet,33.23,29.59,48.64,50.96,6.17,0.313,0.2436,0
seed_00492.png,Pearl Millet,41.14,26.26,63.5,46.61,6.986,0.739,0.7603,1
seed_00493.png,Barnyard Millet,65.49,22.58,73.69,31.82,4.717,0.737,0.3552,0
seed_00494.png,Proso Millet,35.9,28.7,68.95,25.94,6.149,0.285,0.2118,1
seed_00495.png,Little Millet,67.73,22.61,56.01,4.25,5.787,0.675,0.7051,1
seed_00496.png,Pearl Millet,66.47,26.27,81.87,141.23,5.011,0.794,0.7603,1
seed_00497.png,Finger Millet,59.61,20.31,56.98,43.45,6.202,0.372,0.6197,1
seed_00498.png,Little Millet,47.19,25.43,61.85,96.84,7.876,0.375,0.1864,0
seed_00499.png,Kodo Millet,85.01,32.69,77.74,55.05,6.472,0.931,0.7785,1
seed_00500.png,Finger Millet,52.88,26.18,51.16,18.41,7.389,0.353,0.421,1
seed_00501.png,Kodo Millet,65.16,25.48,37.13,76.04,6.768,0.419,0.4363,1
seed_00502.png,Foxtail Millet,49.43,29.23,57.59,87.15,7.006,0.385,0.3252,0
seed_00503.png,Finger Millet,79.33,27.37,76.54,88.86,5.048,0.621,0.4795,0
seed_00504.png,Pearl Millet,56.8,23.86,98.0,143.75,6.708,0.637,0.6093,0
seed_00505.png,Foxtail Millet,75.6,28.83,52.49,9.2,6.264,0.672,0.5184,0
seed_00506.png,Little Millet,80.29,15.97,46.63,2.68,6.096,0.612,0.1132,1
seed_00507.png,Pearl Millet,85.32,29.6,67.78,4.24,7.215,0.813,0.7459,1
seed_00508.png,Foxtail Millet,55.82,19.54,66.55,51.78,6.593,0.424,0.4415,1
seed_00509.png,Kodo Millet,43.48,30.6,69.36,3.48,7.086,0.508,0.4394,0
seed_00510.png,Kodo Millet,69.78,26.35,83.69,6.56,6.378,0.431,0.4643,0
seed_00511.png,Kodo Millet,73.43,17.85,54.69,29.62,8.571,0.375,0.0568,0
seed_00512.png,Little Millet,45.14,33.84,72.63,162.8,4.849,0.679,0.1511,1
seed_00513.png,Finger Millet,78.18,36.38,69.72,124.49,6.253,0.371,0.4194,1
seed_00514.png,Pearl Millet,41.17,8.0,65.46,185.02,4.152,0.179,0.01,0
seed_00515.png,Finger Millet,53.43,23.22,72.92,53.36,7.09,0.254,0.4172,1
seed_00516.png,Foxtail Millet,52.94,20.86,79.78,58.76,6.569,0.483,0.4979,1
seed_00517.png,Barnyard Millet,59.99,17.29,73.21,32.86,6.037,0.811,0.4791,1
seed_00518.png,Foxtail Millet,73.95,31.77,49.63,76.63,5.889,0.833,0.8633,1
seed_00519.png,Finger Millet,69.62,32.08,73.03,42.73,6.883,0.935,0.9128,1
seed_00520.png,Proso Millet,65.27,27.08,73.45,21.51,6.343,0.359,0.417,0
seed_00521.png,Proso Millet,54.26,26.08,53.39,42.91,5.688,0.315,0.3916,0
seed_00522.png,Proso Millet,65.28,25.33,62.72,15.05,6.168,0.312,0.5719,1
seed_00523.png,Proso Millet,55.96,24.18,56.13,77.16,5.569,0.605,0.4197,0
seed_00524.png,Pearl Millet,58.45,29.54,42.48,6.12,6.881,0.814,0.876,1
seed_00525.png,Kodo Millet,60.83,23.96,59.75,39.32,6.339,0.359,0.767,1
seed_00526.png,Little Millet,44.05,31.78,73.09,61.83,7.012,0.703,0.5147,1
seed_00527.png,Little Millet,43.85,30.92,79.48,29.24,6.699,0.878,0.6133,0
seed_00528.png,Little Millet,83.43,28.48,61.66,35.82,5.882,0.396,0.3037,0
seed_00529.png,Pearl Millet,43.44,26.54,64.21,32.54,5.317,0.307,0.2555,0
seed_00530.png,Proso Millet,57.47,10.17,41.6,6.16,6.863,0.979,0.152,0
seed_00531.png,Barnyard Millet,80.0,24.5,52.86,28.41,6.617,0.225,0.4821,1
seed_00532.png,Barnyard Millet,45.66,20.05,61.56,58.41,5.548,0.639,0.3717,1
seed_00533.png,Kodo Millet,66.5,27.43,62.51,94.51,7.367,0.74,0.6089,0
seed_00534.png,Barnyard Millet,76.64,22.43,54.86,21.18,5.656,0.928,0.7371,1
seed_00535.png,Foxtail Millet,61.02,29.35,74.68,27.55,6.834,0.816,0.7653,1
seed_00536.png,Little Millet,37.33,26.09,44.84,91.93,5.371,0.828,0.2754,0
seed_00537.png,Pearl Millet,80.64,24.32,61.31,8.57,6.694,0.183,0.3894,0
seed_00538.png,Finger Millet,55.1,27.45,64.71,27.09,7.099,0.596,0.7539,1
seed_00539.png,Pearl Millet,67.51,17.24,83.65,5.16,5.689,0.821,0.5652,0
seed_00540.png,Proso Millet,69.48,31.3,76.83,25.98,8.107,0.64,0.5395,0
seed_00541.png,Finger Millet,50.21,30.47,64.65,2.93,7.192,0.883,0.7572,1
seed_00542.png,Proso Millet,68.97,28.9,42.31,10.71,7.141,0.837,0.7691,1
seed_00543.png,Barnyard Millet,26.71,28.3,47.57,6.43,5.4,0.662,0.0855,0
seed_00544.png,Kodo Millet,55.23,31.18,98.0,118.43,6.453,0.833,0.5923,1
seed_00545.png,Pearl Millet,53.08,27.87,86.88,99.96,6.585,0.884,0.827,1
seed_00546.png,Barnyard Millet,65.92,15.45,49.96,22.03,5.985,0.375,0.1712,1
seed_00547.png,Proso Millet,78.43,31.34,82.71,78.01,5.15,0.922,0.6483,1
seed_00548.png,Proso Millet,87.95,26.08,83.68,0.73,5.675,0.55,0.3312,0
seed_00549.png,Pearl Millet,53.19,24.08,42.34,11.87,5.147,0.812,0.5813,1
seed_00550.png,Finger Millet,50.53,18.82,74.39,9.54,5.624,0.794,0.5587,0
seed_00551.png,Proso Millet,62.95,19.71,70.88,8.28,6.199,0.673,0.7019,1
seed_00552.png,Proso Millet,67.55,14.57,42.55,37.68,5.735,0.76,0.2773,0
seed_00553.png,Kodo Millet,75.17,29.76,46.42,6.9,5.52,0.877,0.732,1
seed_00554.png,Foxtail Millet,77.36,23.46,64.91,9.74,6.129,0.279,0.2677,1
seed_00555.png,Kodo Millet,43.88,29.37,65.6,28.35,6.906,0.74,0.7014,1
seed_00556.png,Pearl Millet,77.09,33.37,76.94,7.76,6.509,0.599,0.6503,1
seed_00557.png,Kodo Millet,69.59,15.12,74.08,30.46,7.154,0.801,0.5645,1
seed_00558.png,Finger Millet,59.27,32.84,60.16,23.25,5.572,0.88,0.7826,1
seed_00559.png,Barnyard Millet,80.89,32.6,62.92,48.3,7.061,0.773,0.6286,0
seed_00560.png,Little Millet,64.54,21.98,57.25,125.81,5.214,0.675,0.6681,1
seed_00561.png,Foxtail Millet,98.0,16.99,81.79,15.91,5.734,0.491,0.0144,0
seed_00562.png,Proso Millet,70.39,42.14,87.85,65.03,5.946,0.627,0.0789,0
seed_00563.png,Little Millet,49.65,14.59,83.76,11.4,5.376,0.441,0.0777,0
seed_00564.png,Foxtail Millet,34.74,31.72,82.65,15.94,5.087,0.722,0.1333,0
seed_00565.png,Proso Millet,34.86,28.22,67.54,102.41,7.614,0.727,0.3774,0
seed_00566.png,Barnyard Millet,55.79,29.27,50.89,30.09,7.239,0.407,0.5287,1
seed_00567.png,Kodo Millet,66.37,38.42,18.8,15.79,6.641,0.885,0.2868,0
seed_00568.png,Proso Millet,61.22,36.44,86.49,15.75,6.011,0.479,0.3704,0
seed_00569.png,Kodo Millet,94.15,16.46,68.66,2.46,6.261,0.57,0.0597,0
seed_00570.png,Foxtail Millet,60.85,31.11,65.02,99.5,5.106,0.672,0.5613,0
seed_00571.png,Proso Millet,72.02,35.85,68.65,78.31,6.21,0.662,0.5657,1
seed_00572.png,Pearl Millet,66.95,32.49,61.59,70.71,5.946,0.799,0.8053,0
seed_00573.png,Proso Millet,91.82,30.85,44.23,40.05,7.465,0.766,0.5127,0
seed_00574.png,Foxtail Millet,64.74,27.03,78.59,134.17,7.277,0.525,0.5215,1
seed_00575.png,Proso Millet,61.9,15.58,80.8,58.37,5.466,0.249,0.1222,0
seed_00576.png,Finger Millet,69.37,27.98,45.24,1.15,5.442,0.351,0.3719,1
seed_00577.png,Little Millet,78.93,20.15,52.63,60.82,8.188,0.508,0.144,0
seed_00578.png,Barnyard Millet,51.34,46.0,66.25,21.07,6.552,0.494,0.0214,0
seed_00579.png,Proso Millet,61.77,20.91,69.16,63.07,5.492,0.671,0.4813,1
seed_00580.png,Little Millet,22.71,27.97,74.69,76.0,6.603,0.163,0.022,0
seed_00581.png,Finger Millet,46.29,26.47,47.15,102.25,6.334,0.654,0.6616,0
seed_00582.png,Kodo Millet,44.62,41.29,48.43,226.4,7.375,0.836,0.1005,0
seed_00583.png,Foxtail Millet,67.73,35.69,39.05,104.98,6.644,0.596,0.3984,0
seed_00584.png,Foxtail Millet,61.37,32.09,51.36,102.25,5.825,0.664,0.7259,1
seed_00585.png,Kodo Millet,53.37,23.89,72.33,20.1,7.528,0.739,0.6898,1
seed_00586.png,Finger Millet,69.12,19.15,64.29,21.29,5.728,0.425,0.3803,0
seed_00587.png,Pearl Millet,48.23,27.92,65.4,135.1,6.535,0.529,0.7417,0
seed_00588.png,Barnyard Millet,35.5,32.83,74.8,18.01,5.942,0.453,0.1463,0
seed_00589.png,Pearl Millet,76.6,19.27,60.82,134.97,6.557,0.707,0.3776,1
seed_00590.png,Proso Millet,34.26,25.54,94.3,26.79,5.374,0.834,0.2763,0
seed_00591.png,Foxtail Millet,82.27,31.83,73.61,69.19,6.917,0.383,0.2557,1
seed_00592.png,Kodo Millet,63.21,30.84,78.86,9.85,6.377,0.893,0.8599,1
seed_00593.png,Proso Millet,70.34,33.31,31.93,90.61,5.948,0.736,0.5873,1
seed_00594.png,Finger Millet,85.32,36.12,69.16,17.13,6.794,0.583,0.4757,0
seed_00595.png,Proso Millet,71.29,28.53,72.54,3.54,7.611,0.405,0.3792,0
seed_00596.png,Finger Millet,44.02,26.23,88.11,35.73,4.577,0.585,0.2043,0
