region_id,period,year,month,orders,promo,avg_order_value,avg_parcel_weight_kg,return_rate
R051,2023-05,2023,5,3270,0,1047.0,2.33,0.057
R051,2023-06,2023,6,3462,1,1286.0,1.45,0.06
R051,2023-07,2023,7,3150,0,1253.0,2.18,0.156
R051,2023-08,2023,8,4051,0,1039.0,2.14,0.068
R051,2023-09,2023,9,3305,0,1152.0,1.97,0.131
R051,2023-10,2023,10,5060,1,1265.0,2.33,0.135
R051,2023-11,2023,11,5069,1,1283.0,0.82,0.094
R051,2023-12,2023,12,3629,0,1306.0,0.97,0.088
R051,2024-01,2024,1,3599,0,1021.0,1.36,0.106
R051,2024-02,2024,2,3772,1,1088.0,1.91,0.141
R051,2024-03,2024,3,3922,0,1113.0,1.46,0.062
R051,2024-04,2024,4,4474,0,1191.0,1.61,0.117
R051,2024-05,2024,5,3873,0,1184.0,1.91,0.131
R051,2024-06,2024,6,4019,0,1101.0,0.89,0.054
R051,2024-07,2024,7,3955,0,1177.0,1.63,0.072
R051,2024-08,2024,8,4852,0,1075.0,2.21,0.119
R051,2024-09,2024,9,5034,1,1244.0,1.81,0.069
R051,2024-10,2024,10,6342,1,1068.0,0.9,0.149
R051,2024-11,2024,11,6100,1,1042.0,1.84,0.1
R051,2024-12,2024,12,4491,0,1048.0,1.02,0.069
R051,2025-01,2025,1,4430,0,1100.0,1.92,0.146
R051,2025-02,2025,2,3941,0,1406.0,1.04,0.137
R051,2025-03,2025,3,5478,1,1086.0,1.78,0.124
R051,2025-04,2025,4,4333,0,1041.0,1.05,0.14
R051,2025-05,2025,5,4334,0,1006.0,1.61,0.154
R051,2025-06,2025,6,5169,1,1040.0,0.99,0.126
R051,2025-07,2025,7,5196,1,1157.0,2.22,0.054
R051,2025-08,2025,8,5673,0,972.0,1.66,0.076
R051,2025-09,2025,9,5576,0,1112.0,1.24,0.056
R051,2025-10,2025,10,7909,1,1216.0,1.21,0.11
R051,2025-11,2025,11,6169,1,1012.0,0.94,0.075
R051,2025-12,2025,12,5347,0,1102.0,1.59,0.122
R052,2023-01,2023,1,3925,0,1012.0,1.37,0.133
R052,2023-02,2023,2,3706,0,1267.0,0.93,0.053
R052,2023-03,2023,3,3829,0,966.0,2.15,0.119
R052,2023-04,2023,4,3832,0,1297.0,1.63,0.146
R052,2023-05,2023,5,4133,0,1125.0,0.84,0.069
R052,2023-06,2023,6,3852,0,1114.0,2.38,0.093
R052,2023-07,2023,7,3945,0,1167.0,1.78,0.083
R052,2023-08,2023,8,5245,1,891.0,1.23,0.114
R052,2023-09,2023,9,4115,0,1288.0,2.38,0.075
R052,2023-10,2023,10,6984,1,1112.0,2.18,0.149
R052,2023-11,2023,11,6580,1,1289.0,2.03,0.114
R052,2023-12,2023,12,4755,1,876.0,0.97,0.105
R052,2024-01,2024,1,5387,0,1082.0,2.15,0.097
R052,2024-02,2024,2,4733,0,1310.0,1.74,0.08
R052,2024-03,2024,3,5311,1,1016.0,1.72,0.127
R052,2024-04,2024,4,4567,0,961.0,1.95,0.143
R052,2024-05,2024,5,5223,0,1055.0,1.05,0.1
R052,2024-06,2024,6,5311,0,833.0,2.13,0.085
R052,2024-07,2024,7,5219,0,1264.0,1.33,0.123
R052,2024-08,2024,8,6138,0,1134.0,1.33,0.145
R052,2024-09,2024,9,6398,0,1001.0,0.98,0.097
R052,2024-10,2024,10,9229,1,1089.0,1.47,0.092
R052,2024-11,2024,11,7542,1,1155.0,2.16,0.079
R052,2024-12,2024,12,6366,0,1183.0,1.82,0.06
R052,2025-01,2025,1,7505,1,1188.0,1.17,0.144
R052,2025-02,2025,2,5670,0,1378.0,1.26,0.137
R052,2025-03,2025,3,6577,0,1089.0,2.12,0.073
R052,2025-04,2025,4,6611,0,1162.0,1.88,0.075
R052,2025-05,2025,5,6503,0,1007.0,2.04,0.15
R052,2025-06,2025,6,6579,0,886.0,1.45,0.115
R052,2025-07,2025,7,7415,0,1210.0,1.34,0.096
R052,2025-08,2025,8,7218,0,1053.0,1.14,0.087
R052,2025-09,2025,9,7406,1,1045.0,2.04,0.083
R052,2025-10,2025,10,10805,1,1172.0,1.92,0.1
R052,2025-11,2025,11,10674,1,1205.0,1.56,0.051
R052,2025-12,2025,12,7992,0,948.0,1.61,0.094
R053,2023-01,2023,1,2252,0,1049.0,2.15,0.08
R053,2023-02,2023,2,1783,0,987.0,1.99,0.079
R053,2023-03,2023,3,2151,0,1233.0,1.65,0.139
R053,2023-04,2023,4,2255,0,1300.0,1.61,0.097
R053,2023-05,2023,5,2569,1,875.0,1.84,0.056
R053,2023-06,2023,6,2161,0,1063.0,2.19,0.129
R053,2023-07,2023,7,2131,0,1030.0,1.68,0.084
R053,2023-08,2023,8,3117,1,1040.0,1.91,0.07
R053,2023-09,2023,9,2130,0,1016.0,0.99,0.139
R053,2023-10,2023,10,3457,1,1353.0,1.48,0.082
R053,2023-11,2023,11,3405,1,1184.0,1.04,0.134
R053,2023-12,2023,12,2665,1,1055.0,1.71,0.124
R053,2024-01,2024,1,2797,0,1210.0,1.73,0.102
R053,2024-02,2024,2,2666,1,1273.0,0.91,0.133
R053,2024-03,2024,3,2642,0,1208.0,1.61,0.121
R053,2024-04,2024,4,3060,1,1245.0,1.35,0.154
R053,2024-05,2024,5,2969,0,1173.0,1.92,0.051
R053,2024-06,2024,6,2703,0,1304.0,1.1,0.119
R053,2024-07,2024,7,3108,1,1280.0,1.98,0.087
R053,2024-08,2024,8,3239,0,1083.0,1.46,0.131
R053,2024-09,2024,9,3330,0,1019.0,1.63,0.143
R053,2024-10,2024,10,5013,1,1296.0,2.4,0.13
R053,2024-11,2024,11,4669,1,1238.0,1.53,0.086
R053,2024-12,2024,12,3290,0,992.0,1.26,0.07
R053,2025-01,2025,1,3865,1,1252.0,1.73,0.079
R053,2025-02,2025,2,3183,0,1163.0,1.82,0.15
R053,2025-03,2025,3,3479,0,1456.0,1.52,0.135
R053,2025-04,2025,4,3846,1,1149.0,1.0,0.09
R053,2025-05,2025,5,3908,0,1227.0,1.16,0.118
R053,2025-06,2025,6,4178,0,1274.0,1.39,0.089
R053,2025-07,2025,7,3895,1,997.0,0.86,0.126
R053,2025-08,2025,8,4101,0,1070.0,2.07,0.055
R053,2025-09,2025,9,3541,0,1229.0,1.75,0.085
R053,2025-10,2025,10,5591,1,1163.0,2.07,0.104
R053,2025-11,2025,11,5757,1,1158.0,0.85,0.078
R053,2025-12,2025,12,4323,0,1025.0,1.48,0.081
R054,2023-01,2023,1,3457,0,977.0,1.45,0.148
R054,2023-02,2023,2,3150,0,1236.0,2.38,0.137
R054,2023-03,2023,3,3310,0,1024.0,1.99,0.131
R054,2023-04,2023,4,3245,0,1000.0,1.43,0.129
R054,2023-05,2023,5,3443,0,1155.0,1.02,0.148
R054,2023-06,2023,6,3208,0,1103.0,1.66,0.076
R054,2023-07,2023,7,3747,0,1279.0,1.03,0.108
R054,2023-08,2023,8,4623,0,1134.0,0.93,0.133
R054,2023-09,2023,9,3666,0,1175.0,1.58,0.133
R054,2023-10,2023,10,5340,1,1082.0,1.95,0.107
R054,2023-11,2023,11,6221,1,1285.0,2.31,0.061
R054,2023-12,2023,12,4837,1,1176.0,1.2,0.107
R054,2024-01,2024,1,4182,0,1213.0,1.09,0.062
R054,2024-02,2024,2,4047,0,1140.0,2.27,0.144
R054,2024-03,2024,3,5080,1,1072.0,0.9,0.14
R054,2024-04,2024,4,4055,0,1073.0,0.92,0.069
R054,2024-05,2024,5,4371,0,987.0,2.02,0.155
R054,2024-06,2024,6,4061,0,1307.0,1.43,0.16
R054,2024-07,2024,7,5101,0,1338.0,1.24,0.086
R054,2024-08,2024,8,4618,0,965.0,2.25,0.088
R054,2024-09,2024,9,4803,0,1172.0,2.03,0.085
R054,2024-10,2024,10,7759,1,1129.0,1.96,0.058
R054,2024-11,2024,11,6922,1,1071.0,0.99,0.116
R054,2024-12,2024,12,4871,0,1124.0,1.61,0.06
R054,2025-01,2025,1,5325,0,1214.0,1.37,0.093
R054,2025-02,2025,2,6059,1,1228.0,1.92,0.086
R054,2025-03,2025,3,5499,1,1212.0,0.94,0.128
R054,2025-04,2025,4,5365,0,991.0,1.69,0.097
R054,2025-05,2025,5,6264,1,1148.0,2.24,0.086
R054,2025-06,2025,6,5368,0,1175.0,1.81,0.058
R054,2025-07,2025,7,6698,0,1189.0,1.27,0.105
R054,2025-08,2025,8,6127,0,1011.0,2.18,0.066
R054,2025-09,2025,9,5505,0,1117.0,1.77,0.127
R054,2025-10,2025,10,9673,1,1207.0,1.53,0.131
R054,2025-11,2025,11,8790,1,957.0,1.41,0.058
R054,2025-12,2025,12,6435,0,1052.0,2.32,0.14
R055,2023-01,2023,1,1125,1,1062.0,1.63,0.086
R055,2023-02,2023,2,958,0,1151.0,1.57,0.141
R055,2023-03,2023,3,1047,0,1197.0,2.17,0.093
R055,2023-04,2023,4,1044,0,1115.0,1.12,0.054
R055,2023-05,2023,5,1050,0,1392.0,1.93,0.143
R055,2023-06,2023,6,1067,1,1155.0,0.84,0.069
R055,2023-07,2023,7,1432,1,1280.0,1.55,0.08
R055,2023-08,2023,8,1399,0,1095.0,1.26,0.155
R055,2023-09,2023,9,1136,0,1158.0,1.33,0.083
R055,2023-10,2023,10,1814,1,1188.0,1.8,0.051
R055,2023-11,2023,11,1520,1,1119.0,1.85,0.059
R055,2023-12,2023,12,1191,0,1162.0,1.03,0.109
R055,2024-01,2024,1,1338,0,1042.0,1.81,0.107
R055,2024-02,2024,2,1343,0,1117.0,1.33,0.138
R055,2024-03,2024,3,1335,0,1082.0,1.6,0.097
R055,2024-04,2024,4,1264,0,1174.0,1.95,0.128
R055,2024-05,2024,5,1684,1,1158.0,0.82,0.146
R055,2024-06,2024,6,1215,0,1052.0,1.08,0.151
R055,2024-07,2024,7,1433,0,1170.0,2.35,0.124
R055,2024-08,2024,8,1513,0,1307.0,2.18,0.108
R055,2024-09,2024,9,1504,0,1152.0,0.94,0.134
R055,2024-10,2024,10,2328,1,1157.0,1.93,0.084
R055,2024-11,2024,11,1910,1,1260.0,1.53,0.129
R055,2024-12,2024,12,1484,0,1187.0,0.87,0.146
R055,2025-01,2025,1,1650,0,1245.0,1.98,0.154
R055,2025-02,2025,2,1445,0,1038.0,0.86,0.155
R055,2025-03,2025,3,1473,0,1172.0,1.68,0.153
R055,2025-04,2025,4,1550,0,1153.0,1.15,0.122
R055,2025-05,2025,5,1675,0,1135.0,1.12,0.067
R055,2025-06,2025,6,1437,0,1148.0,1.87,0.085
R055,2025-07,2025,7,1781,0,1489.0,2.26,0.103
R055,2025-08,2025,8,1978,0,1231.0,1.65,0.144
R055,2025-09,2025,9,1894,0,1181.0,1.38,0.07
R055,2025-10,2025,10,2828,1,1143.0,1.7,0.12
R055,2025-11,2025,11,2637,1,1163.0,0.95,0.13
R055,2025-12,2025,12,1910,0,1158.0,0.96,0.138
R056,2023-01,2023,1,2821,1,1293.0,1.17,0.105
R056,2023-02,2023,2,1887,0,1081.0,1.49,0.076
R056,2023-03,2023,3,2178,0,1244.0,1.65,0.118
R056,2023-04,2023,4,2173,0,1106.0,1.14,0.076
R056,2023-05,2023,5,2254,0,1238.0,0.82,0.071
R056,2023-06,2023,6,2199,0,1083.0,1.21,0.096
R056,2023-07,2023,7,2255,0,1265.0,1.41,0.114
R056,2023-08,2023,8,2426,0,1154.0,1.63,0.056
R056,2023-09,2023,9,2611,0,1194.0,1.4,0.115
R056,2023-10,2023,10,3629,1,1057.0,1.43,0.13
R056,2023-11,2023,11,3557,1,1176.0,1.75,0.136
R056,2023-12,2023,12,2500,0,1167.0,2.35,0.05
R056,2024-01,2024,1,3019,1,1089.0,1.28,0.051
R056,2024-02,2024,2,2787,1,909.0,2.22,0.099
R056,2024-03,2024,3,2691,0,1275.0,2.36,0.105
R056,2024-04,2024,4,2868,1,1061.0,1.46,0.121
R056,2024-05,2024,5,2803,0,1062.0,1.06,0.117
R056,2024-06,2024,6,2477,0,1087.0,2.14,0.128
R056,2024-07,2024,7,2705,0,1139.0,2.07,0.139
R056,2024-08,2024,8,3171,1,1181.0,2.15,0.082
R056,2024-09,2024,9,2849,0,973.0,1.97,0.074
R056,2024-10,2024,10,4355,1,1027.0,1.85,0.156
R056,2024-11,2024,11,4014,1,1247.0,0.93,0.114
R056,2024-12,2024,12,2705,0,969.0,2.21,0.05
R056,2025-01,2025,1,2709,0,1305.0,1.83,0.1
R056,2025-02,2025,2,2495,0,1074.0,1.98,0.077
R056,2025-03,2025,3,2794,0,1144.0,1.93,0.144
R056,2025-04,2025,4,3516,1,1077.0,1.21,0.106
R056,2025-05,2025,5,2839,0,1060.0,0.97,0.094
R056,2025-06,2025,6,2595,0,1091.0,1.87,0.129
R056,2025-07,2025,7,3088,0,1314.0,1.09,0.091
R056,2025-08,2025,8,3564,0,1264.0,1.27,0.144
R056,2025-09,2025,9,2884,0,1192.0,0.93,0.097
R056,2025-10,2025,10,4838,1,1106.0,0.93,0.109
R056,2025-11,2025,11,4396,1,1190.0,2.3,0.059
R056,2025-12,2025,12,3160,0,1311.0,1.23,0.132
R057,2023-01,2023,1,1996,0,1308.0,1.36,0.101
R057,2023-02,2023,2,1811,0,896.0,1.2,0.094
R057,2023-03,2023,3,1920,0,1071.0,1.55,0.07
R057,2023-04,2023,4,2015,0,1064.0,1.33,0.102
R057,2023-05,2023,5,2045,0,1098.0,2.19,0.09
R057,2023-06,2023,6,1774,0,1103.0,1.48,0.093
R057,2023-07,2023,7,2252,0,1051.0,1.05,0.133
R057,2023-08,2023,8,2206,0,1106.0,2.16,0.072
R057,2023-09,2023,9,2230,0,1194.0,2.07,0.102
R057,2023-10,2023,10,3512,1,1172.0,2.04,0.114
R057,2023-11,2023,11,3223,1,1103.0,1.24,0.131
R057,2023-12,2023,12,2362,0,919.0,1.5,0.123
R057,2024-01,2024,1,2405,0,1008.0,1.58,0.107
R057,2024-02,2024,2,2087,0,1169.0,2.23,0.086
R057,2024-03,2024,3,2372,0,859.0,2.02,0.123
R057,2024-04,2024,4,2197,0,1019.0,1.97,0.074
R057,2024-05,2024,5,2478,0,1039.0,1.92,0.099
R057,2024-06,2024,6,2389,0,1125.0,2.23,0.152
R057,2024-07,2024,7,2416,0,1292.0,1.09,0.122
R057,2024-08,2024,8,2479,0,1057.0,1.31,0.066
R057,2024-09,2024,9,2321,0,1103.0,1.27,0.12
R057,2024-10,2024,10,3613,1,1163.0,1.27,0.139
R057,2024-11,2024,11,3817,1,1128.0,1.66,0.129
R057,2024-12,2024,12,2666,0,943.0,2.13,0.067
R057,2025-01,2025,1,2979,0,1203.0,1.17,0.106
R057,2025-02,2025,2,2594,0,1190.0,1.97,0.076
R057,2025-03,2025,3,3155,1,1003.0,2.36,0.064
R057,2025-04,2025,4,2741,0,1082.0,1.84,0.061
R057,2025-05,2025,5,3000,0,1232.0,2.39,0.154
R057,2025-06,2025,6,2762,0,997.0,1.07,0.114
R057,2025-07,2025,7,3795,1,1033.0,1.35,0.087
R057,2025-08,2025,8,3588,1,1055.0,1.04,0.138
R057,2025-09,2025,9,3082,0,989.0,1.45,0.112
R057,2025-10,2025,10,5204,1,1243.0,1.01,0.086
R057,2025-11,2025,11,4513,1,1089.0,1.91,0.102
R057,2025-12,2025,12,3287,0,1123.0,1.55,0.061
R058,2023-01,2023,1,1357,0,1209.0,1.34,0.136
R058,2023-02,2023,2,1023,0,951.0,1.04,0.05
R058,2023-03,2023,3,1229,0,1143.0,1.69,0.153
R058,2023-04,2023,4,1314,1,1356.0,1.82,0.152
R058,2023-05,2023,5,1172,0,1124.0,1.95,0.054
R058,2023-06,2023,6,1014,0,1017.0,2.32,0.082
R058,2023-07,2023,7,1186,0,1181.0,0.9,0.122
R058,2023-08,2023,8,1404,0,1161.0,1.99,0.091
R058,2023-09,2023,9,1470,1,1146.0,1.23,0.153
R058,2023-10,2023,10,1649,1,1114.0,1.71,0.152
R058,2023-11,2023,11,1814,1,1068.0,1.48,0.055
R058,2023-12,2023,12,1442,0,1163.0,1.03,0.054
R058,2024-01,2024,1,1556,0,1158.0,1.7,0.077
R058,2024-02,2024,2,1300,0,1118.0,1.22,0.067
R058,2024-03,2024,3,1316,0,1199.0,0.84,0.09
R058,2024-04,2024,4,1516,0,1288.0,1.84,0.061
R058,2024-05,2024,5,1681,0,1405.0,2.27,0.085
R058,2024-06,2024,6,1471,0,1020.0,1.93,0.081
R058,2024-07,2024,7,1608,0,1052.0,1.23,0.137
R058,2024-08,2024,8,1570,0,1246.0,2.06,0.066
R058,2024-09,2024,9,1461,0,1171.0,1.3,0.106
R058,2024-10,2024,10,2468,1,1141.0,2.29,0.142
R058,2024-11,2024,11,2281,1,1056.0,2.28,0.073
R058,2024-12,2024,12,1894,1,1310.0,0.9,0.116
R058,2025-01,2025,1,2012,0,1404.0,1.99,0.08
R058,2025-02,2025,2,1561,0,1100.0,1.36,0.099
R058,2025-03,2025,3,1700,0,1111.0,1.56,0.107
R058,2025-04,2025,4,1766,0,1013.0,1.01,0.109
R058,2025-05,2025,5,1762,0,1032.0,1.45,0.143
R058,2025-06,2025,6,1704,0,1335.0,2.03,0.131
R058,2025-07,2025,7,1799,0,1130.0,1.39,0.093
R058,2025-08,2025,8,2109,0,1095.0,0.91,0.105
R058,2025-09,2025,9,2029,0,1013.0,0.93,0.093
R058,2025-10,2025,10,3083,1,1306.0,1.8,0.102
R058,2025-11,2025,11,2999,1,1153.0,2.08,0.148
R058,2025-12,2025,12,1949,0,1059.0,1.42,0.137
R059,2023-01,2023,1,1502,0,1157.0,1.48,0.094
R059,2023-02,2023,2,1411,0,1461.0,1.22,0.069
R059,2023-03,2023,3,1345,0,1116.0,1.13,0.099
R059,2023-04,2023,4,1666,1,925.0,0.91,0.102
R059,2023-05,2023,5,1415,0,1385.0,1.36,0.064
R059,2023-06,2023,6,1308,0,971.0,1.79,0.159
R059,2023-07,2023,7,1629,0,1358.0,1.95,0.136
R059,2023-08,2023,8,1755,0,1110.0,0.92,0.141
R059,2023-09,2023,9,1461,0,1080.0,1.19,0.112
R059,2023-10,2023,10,2200,1,1319.0,2.31,0.156
R059,2023-11,2023,11,2229,1,1108.0,2.12,0.119
R059,2023-12,2023,12,1829,1,1183.0,1.19,0.145
R059,2024-01,2024,1,1927,0,1089.0,2.39,0.097
R059,2024-02,2024,2,1560,0,1257.0,1.97,0.064
R059,2024-03,2024,3,1493,0,1327.0,1.9,0.134
R059,2024-04,2024,4,1633,0,1207.0,1.08,0.092
R059,2024-05,2024,5,1897,1,965.0,1.95,0.132
R059,2024-06,2024,6,1555,0,1052.0,1.0,0.061
R059,2024-07,2024,7,2114,1,1112.0,2.14,0.154
R059,2024-08,2024,8,2014,0,1180.0,1.66,0.152
R059,2024-09,2024,9,1641,0,1248.0,1.82,0.064
R059,2024-10,2024,10,2520,1,1348.0,1.62,0.152
R059,2024-11,2024,11,2524,1,1067.0,2.12,0.051
R059,2024-12,2024,12,1815,0,1009.0,0.84,0.067
R059,2025-01,2025,1,2184,0,1169.0,2.04,0.122
R059,2025-02,2025,2,1772,0,1165.0,1.51,0.054
R059,2025-03,2025,3,2057,0,1073.0,1.05,0.119
R059,2025-04,2025,4,1741,0,1388.0,1.16,0.068
R059,2025-05,2025,5,2035,0,1151.0,0.99,0.089
R059,2025-06,2025,6,1805,0,1048.0,2.29,0.07
R059,2025-07,2025,7,2091,0,1033.0,0.95,0.133
R059,2025-08,2025,8,2292,0,1320.0,1.37,0.142
R059,2025-09,2025,9,2120,0,1084.0,0.8,0.079
R059,2025-10,2025,10,3403,1,1112.0,2.23,0.149
R059,2025-11,2025,11,3552,1,1223.0,1.42,0.071
R059,2025-12,2025,12,2162,0,1234.0,1.63,0.123
R060,2023-01,2023,1,1284,0,1051.0,1.82,0.07
R060,2023-02,2023,2,1099,0,1094.0,1.88,0.132
R060,2023-03,2023,3,1322,1,1074.0,1.18,0.064
R060,2023-04,2023,4,1116,0,1221.0,1.28,0.156
R060,2023-05,2023,5,1116,0,1125.0,2.02,0.095
R060,2023-06,2023,6,1076,0,1207.0,1.54,0.055
R060,2023-07,2023,7,1184,0,1018.0,1.16,0.072
R060,2023-08,2023,8,1330,0,1094.0,1.48,0.083
R060,2023-09,2023,9,1115,0,1216.0,1.79,0.108
R060,2023-10,2023,10,1913,1,1146.0,1.3,0.16
R060,2023-11,2023,11,1723,1,1041.0,2.25,0.112
R060,2023-12,2023,12,1310,0,1157.0,0.82,0.098
R060,2024-01,2024,1,1280,0,1189.0,1.85,0.156
R060,2024-02,2024,2,1185,0,1077.0,2.31,0.067
R060,2024-03,2024,3,1301,0,1255.0,0.82,0.069
R060,2024-04,2024,4,1314,0,1236.0,2.02,0.072
R060,2024-05,2024,5,1177,0,1000.0,1.86,0.15
R060,2024-06,2024,6,1380,1,1052.0,1.22,0.1
R060,2024-07,2024,7,1299,0,1410.0,0.98,0.127
R060,2024-08,2024,8,1614,1,1252.0,0.9,0.067
R060,2024-09,2024,9,1361,0,943.0,1.78,0.131
R060,2024-10,2024,10,2310,1,1055.0,2.09,0.073
R060,2024-11,2024,11,2123,1,1137.0,1.07,0.083
R060,2024-12,2024,12,1285,0,1080.0,1.45,0.124
R060,2025-01,2025,1,1694,1,1046.0,0.86,0.153
R060,2025-02,2025,2,1249,0,1374.0,2.07,0.079
R060,2025-03,2025,3,1381,0,1077.0,1.85,0.077
R060,2025-04,2025,4,1346,0,1318.0,2.07,0.135
R060,2025-05,2025,5,1707,1,1181.0,1.02,0.117
R060,2025-06,2025,6,1486,0,1055.0,1.38,0.058
R060,2025-07,2025,7,1747,1,1275.0,0.99,0.138
R060,2025-08,2025,8,1618,0,1082.0,1.18,0.147
R060,2025-09,2025,9,1512,0,1216.0,1.42,0.159
R060,2025-10,2025,10,2129,1,1046.0,2.36,0.07
R060,2025-11,2025,11,2328,1,1272.0,1.36,0.141
R060,2025-12,2025,12,1646,0,826.0,1.32,0.136
R061,2023-01,2023,1,1163,0,1023.0,1.27,0.064
R061,2023-02,2023,2,1179,1,1281.0,1.81,0.109
R061,2023-03,2023,3,1085,0,998.0,2.07,0.103
R061,2023-04,2023,4,1161,0,1038.0,1.23,0.058
R061,2023-05,2023,5,1067,0,1128.0,1.19,0.13
R061,2023-06,2023,6,1246,1,1282.0,1.75,0.121
R061,2023-07,2023,7,1090,0,1124.0,1.06,0.066
R061,2023-08,2023,8,1251,0,1138.0,1.04,0.159
R061,2023-09,2023,9,1123,0,1387.0,1.44,0.098
R061,2023-10,2023,10,1804,1,1056.0,1.93,0.084
R061,2023-11,2023,11,1722,1,1163.0,1.86,0.136
R061,2023-12,2023,12,1132,0,1149.0,1.39,0.106
R061,2024-01,2024,1,1205,0,1221.0,0.96,0.113
R061,2024-02,2024,2,1136,0,1135.0,1.16,0.061
R061,2024-03,2024,3,1312,1,1234.0,1.76,0.058
R061,2024-04,2024,4,1421,0,1277.0,1.53,0.149
R061,2024-05,2024,5,1198,0,1239.0,2.36,0.079
R061,2024-06,2024,6,1111,0,997.0,1.28,0.081
R061,2024-07,2024,7,1434,0,1216.0,2.35,0.063
R061,2024-08,2024,8,1668,0,1108.0,1.94,0.058
R061,2024-09,2024,9,1358,0,1177.0,1.98,0.066
R061,2024-10,2024,10,2309,1,1068.0,0.9,0.125
R061,2024-11,2024,11,2153,1,1306.0,2.38,0.081
R061,2024-12,2024,12,1413,0,1126.0,1.82,0.156
R061,2025-01,2025,1,1619,0,1182.0,1.63,0.122
R061,2025-02,2025,2,1562,1,1291.0,1.55,0.141
R061,2025-03,2025,3,1613,0,1085.0,0.88,0.075
R061,2025-04,2025,4,1523,0,1160.0,2.35,0.083
R061,2025-05,2025,5,1361,0,1106.0,1.91,0.059
R061,2025-06,2025,6,1625,1,1254.0,1.78,0.136
R061,2025-07,2025,7,2097,1,1027.0,1.95,0.148
R061,2025-08,2025,8,2190,1,1222.0,2.31,0.133
R061,2025-09,2025,9,1934,1,1170.0,2.17,0.064
R061,2025-10,2025,10,2560,1,1176.0,1.17,0.119
R061,2025-11,2025,11,2549,1,1110.0,2.08,0.069
R061,2025-12,2025,12,1843,0,1357.0,2.33,0.117
R062,2023-01,2023,1,1289,0,1124.0,1.46,0.083
R062,2023-02,2023,2,1171,0,1147.0,1.94,0.152
R062,2023-03,2023,3,1214,0,944.0,2.39,0.086
R062,2023-04,2023,4,1361,1,1120.0,1.04,0.129
R062,2023-05,2023,5,1498,1,1161.0,1.32,0.085
R062,2023-06,2023,6,1070,0,1327.0,1.15,0.086
R062,2023-07,2023,7,1194,0,1278.0,0.9,0.084
R062,2023-08,2023,8,1325,0,1064.0,2.04,0.101
R062,2023-09,2023,9,1758,1,1051.0,1.76,0.092
R062,2023-10,2023,10,2174,1,1022.0,1.2,0.06
R062,2023-11,2023,11,1967,1,956.0,2.0,0.159
R062,2023-12,2023,12,1464,0,992.0,2.25,0.096
R062,2024-01,2024,1,1713,0,1120.0,2.09,0.091
R062,2024-02,2024,2,1359,0,1158.0,1.76,0.128
R062,2024-03,2024,3,1434,0,1255.0,1.51,0.113
R062,2024-04,2024,4,1563,0,1226.0,0.95,0.145
R062,2024-05,2024,5,1710,0,941.0,1.47,0.107
R062,2024-06,2024,6,1590,0,1200.0,1.79,0.092
R062,2024-07,2024,7,1781,0,1202.0,1.43,0.108
R062,2024-08,2024,8,1805,0,1135.0,2.15,0.115
R062,2024-09,2024,9,1807,0,1027.0,0.82,0.127
R062,2024-10,2024,10,2785,1,1234.0,1.81,0.145
R062,2024-11,2024,11,2361,1,1097.0,1.82,0.093
R062,2024-12,2024,12,1756,0,1058.0,2.03,0.111
R062,2025-01,2025,1,2393,1,1023.0,1.29,0.156
R062,2025-02,2025,2,1914,0,1131.0,1.87,0.156
R062,2025-03,2025,3,1972,0,907.0,2.09,0.15
R062,2025-04,2025,4,2039,0,1273.0,1.88,0.122
R062,2025-05,2025,5,2532,1,1111.0,0.87,0.142
R062,2025-06,2025,6,1860,0,1155.0,1.4,0.106
R062,2025-07,2025,7,2140,0,1252.0,1.78,0.063
R062,2025-08,2025,8,2326,0,1095.0,1.19,0.104
R062,2025-09,2025,9,2223,0,1189.0,1.71,0.085
R062,2025-10,2025,10,3267,1,1241.0,2.13,0.098
R062,2025-11,2025,11,2945,1,1167.0,2.12,0.15
R062,2025-12,2025,12,2287,0,1193.0,2.23,0.08
R063,2023-01,2023,1,498,0,1034.0,1.91,0.103
R063,2023-02,2023,2,404,0,1122.0,2.39,0.127
R063,2023-03,2023,3,417,0,1278.0,2.22,0.069
R063,2023-04,2023,4,471,0,1088.0,1.43,0.087
R063,2023-05,2023,5,425,0,1192.0,0.89,0.095
R063,2023-06,2023,6,434,0,1179.0,1.88,0.146
R063,2023-07,2023,7,436,0,1286.0,0.91,0.086
R063,2023-08,2023,8,484,0,1388.0,1.49,0.123
R063,2023-09,2023,9,457,0,1350.0,1.93,0.143
R063,2023-10,2023,10,738,1,1128.0,2.02,0.144
R063,2023-11,2023,11,664,1,855.0,2.03,0.128
R063,2023-12,2023,12,557,1,1090.0,2.09,0.154
R063,2024-01,2024,1,526,0,1258.0,2.24,0.157
R063,2024-02,2024,2,441,0,1184.0,2.0,0.152
R063,2024-03,2024,3,462,0,1381.0,2.14,0.096
R063,2024-04,2024,4,477,0,1172.0,2.11,0.053
R063,2024-05,2024,5,547,1,1284.0,1.22,0.157
R063,2024-06,2024,6,470,0,1261.0,2.09,0.157
R063,2024-07,2024,7,524,1,1105.0,2.14,0.13
R063,2024-08,2024,8,641,0,1272.0,1.41,0.08
R063,2024-09,2024,9,582,0,1316.0,1.72,0.124
R063,2024-10,2024,10,930,1,1088.0,2.2,0.156
R063,2024-11,2024,11,829,1,947.0,2.06,0.138
R063,2024-12,2024,12,558,0,1267.0,1.39,0.127
